1592669338000,9388,40473,京Z71979,38.7,93,06
1592671462000,3015,13825,京Z71979,50.1,15,09
1592671847000,2840,48853,京Z71979,9.0,74,53
1592669978000,4217,88685,京Z71979,69.2,58,68
1592671207000,4360,32763,京Z71979,9.6,10,12
1592670066000,9516,42826,京Z71979,50.8,91,57
1592669094000,5322,52017,京Z71979,46.6,11,82
1592671094000,0556,55716,京Z71979,46.6,55,48
1592670130000,2022,34115,京Z71979,78.4,61,79
1592671844000,1205,25806,京Z71979,39.1,16,20
1592671341000,1097,16437,京Z71979,46.5,69,78
1592726470000,8632,76111,鲁Y77344,43.4,09,58
1592729048000,7178,55462,鲁Y77344,47.0,42,82
1592729073000,2219,14623,鲁Y77344,34.0,05,12
1592729669000,9224,01754,鲁Y77344,21.0,21,82
1592729241000,9951,58120,鲁Y77344,141.9,20,30
1592729252000,3607,59344,鲁Y77344,58.1,79,42
1592727129000,2036,53202,鲁Y77344,162.1,46,68
1592729489000,7077,34946,鲁Y77344,37.6,03,22
1592727027000,9504,12367,鲁Y77344,76.1,75,17
1592742073000,2510,49189,京M46726,96.4,21,01
1592741418000,6774,33855,京M46726,14.1,77,28
1592742041000,9912,60612,京M46726,11.8,66,44
1592743791000,0047,64114,京M46726,21.5,68,08
1592740849000,0794,55445,京M46726,77.3,31,91
1592743542000,4169,43685,京M46726,12.7,95,44
1592743262000,2123,58169,京M46726,38.8,43,13
1592742206000,6219,78045,京M46726,0.2,57,11
1592740915000,8753,67128,京M46726,6.8,97,03
1592742822000,5392,69130,京M46726,1.5,91,03
1592742195000,2309,80626,京M46726,38.4,94,91
1592742857000,1339,27654,京M46726,24.3,70,54
1592743939000,6999,84266,京M46726,68.9,90,90
1592742803000,4129,51888,京M46726,66.7,29,64
1592743518000,5626,23314,京M46726,79.3,22,25
1592743492000,7613,15947,京M46726,72.0,44,89
1592743655000,6515,67935,京M46726,14.1,36,92
1592744280000,1765,33119,京M46726,18.5,35,03
1592742035000,8578,67698,京M46726,80.7,40,10
1592696346000,8564,04160,湘P43314,13.3,29,22
1592696955000,8887,79754,湘P43314,72.8,89,62
1592670308000,6662,83016,京J96816,84.3,46,04
1592672054000,8965,02058,京J96816,28.9,81,95
1592668803000,3565,27002,京J96816,97.3,48,68
1592669501000,3024,07326,京J96816,66.8,51,42
1592671529000,1270,85690,京J96816,32.8,14,79
1592670892000,4169,56487,京J96816,3.4,17,49
1592670966000,5524,63560,京J96816,147.3,61,20
1592669302000,2017,47980,京J96816,30.2,03,84
1592670003000,8044,61137,京J96816,94.5,57,55
1592668807000,1901,90855,京J96816,29.4,25,52
1592670432000,5231,94025,京J96816,69.0,92,43
1592669331000,9482,82966,京J96816,123.2,92,57
1592669611000,0781,08333,京J96816,23.4,66,41
1592669714000,3637,13737,京J96816,107.7,19,17
1592669365000,8093,96379,京J96816,30.1,72,96
1592671050000,0608,31344,京J96816,33.4,54,82
1592672380000,0561,48727,京J96816,56.0,37,50
1592671795000,1224,99401,京J96816,33.5,69,06
1592671940000,7279,65796,京J96816,109.9,58,41
1592671014000,3580,66667,京J96816,67.3,16,54
1592671538000,0963,18468,京J96816,88.6,54,63
1592671644000,4864,30074,京J96816,24.1,20,66
1592671927000,8409,67126,京J96816,19.8,05,59
1592669419000,3399,03791,京J96816,0.4,01,67
1592669601000,6687,44690,京J96816,31.7,59,79
1592671605000,1383,54795,京J96816,137.0,22,36
1592671362000,7296,17354,京J96816,58.5,20,91
1592668885000,4877,61824,京J96816,59.7,51,64
1592670278000,9027,49736,京J96816,116.3,04,93
1592671943000,5912,51461,京J96816,47.2,14,68
1592675494000,6634,09671,京J96816,33.5,26,29
1592674486000,6764,67836,京J96816,56.4,11,82
1592675303000,1952,95960,京J96816,27.7,62,48
1592673861000,1604,16873,京J96816,68.3,77,88
1592674216000,2690,82587,京J96816,112.0,96,12
1592675411000,3938,14906,京J96816,102.7,33,33
1592673658000,0439,24287,京J96816,9.0,74,62
1592674820000,6219,76022,京J96816,54.0,86,06
1592722028000,3646,16278,皖M16450,116.3,30,83
1592719219000,6991,40881,皖M16450,78.6,97,96
1592691609000,5249,12824,京C02064,86.2,60,86
1592693084000,6392,66004,京C02064,21.8,59,78
1592693820000,4124,13105,京C02064,35.0,11,01
1592692530000,6475,50288,京C02064,54.5,62,67
1592693650000,7072,78843,京C02064,79.1,36,75
1592691527000,7772,49615,京C02064,47.4,14,02
1592693504000,9090,24642,京C02064,46.7,52,18
1592693656000,1639,88414,京C02064,5.0,16,66
1592692242000,1816,49739,京C02064,81.9,69,82
1592693908000,5269,45519,京C02064,118.8,00,73
1592693966000,1725,56208,京C02064,14.6,59,86
1592691167000,1221,82339,京C02064,66.8,83,07
1592692523000,1449,94875,京C02064,67.6,23,75
1592693010000,4065,50200,京C02064,117.0,30,77
1592691858000,3302,85866,京C02064,3.2,69,68
1592692475000,0964,49559,京C02064,94.3,87,61
1592690699000,1893,00935,京C02064,13.5,25,48
1592693683000,6145,16581,京C02064,17.3,71,74
1592690816000,9896,39945,京C02064,60.6,14,31
1592692478000,6918,17387,京C02064,13.3,55,58
1592693644000,9329,59059,京C02064,19.9,59,69
1592693986000,0151,59916,京C02064,28.1,83,16
1592691186000,3888,45680,京C02064,116.7,94,80
1592693960000,3230,04204,京C02064,42.6,81,12
1592690403000,8739,65937,京C02064,5.2,03,39
1592690564000,2088,95775,京C02064,23.7,90,65
1592693698000,4991,59788,京C02064,3.1,87,78
1592693637000,8867,87453,京C02064,47.0,24,61
1592692484000,3907,70778,京C02064,61.7,59,02
1592690426000,2235,35624,京C02064,64.0,73,48
1592695657000,0196,94836,京C02064,65.3,35,30
1592696552000,6204,19871,京C02064,70.8,40,56
1592695383000,1723,84786,京C02064,78.9,99,39
1592697376000,5961,28235,京C02064,41.1,54,70
1592697333000,6067,97225,京C02064,18.4,69,42
1592696284000,6819,46796,京C02064,12.2,27,21
1592695459000,3384,04168,京C02064,52.9,82,46
1592695583000,6652,53799,京C02064,60.5,06,76
1592696384000,0161,94422,京C02064,97.4,75,82
1592694034000,6706,47701,京C02064,54.5,43,78
1592696389000,2775,98930,京C02064,10.7,92,77
1592697362000,5041,10035,京C02064,36.8,41,87
1592696442000,4694,90159,京C02064,7.8,93,82
1592697108000,4937,31466,京C02064,72.2,66,69
1592695556000,2489,24179,京C02064,63.8,79,36
1592697383000,7511,70147,京C02064,23.4,40,36
1592695467000,8971,72980,京C02064,51.7,67,82
1592694953000,4439,65522,京C02064,34.2,84,80
1592694573000,1824,02583,京C02064,20.8,26,61
1592696437000,0878,40483,京C02064,84.9,64,37
1592696975000,8810,22638,京C02064,22.2,93,66
1592695374000,7629,47949,京C02064,34.8,53,34
1592695463000,5904,88564,京C02064,68.3,00,82
1592696606000,2249,51610,京C02064,94.6,76,15
1592695260000,2193,69999,京C02064,8.4,04,36
1592694037000,6655,20471,京C02064,31.4,88,63
1592695439000,5039,94922,京C02064,5.2,16,70
1592697505000,6444,07175,京C02064,23.4,42,58
1592696719000,8832,76628,京C02064,64.9,16,29
1592694427000,3331,04423,京C02064,45.4,93,81
1592699812000,7830,88834,京C02064,99.2,18,60
1592698099000,1407,01157,京C02064,90.5,19,84
1592700784000,5734,14949,京C02064,9.9,79,53
1592699626000,6784,67658,京C02064,31.1,32,78
1592700602000,5438,87345,京C02064,34.3,33,34
1592699485000,4122,99625,京C02064,62.8,54,23
1592700420000,5833,32435,京C02064,12.6,16,66
1592698002000,3457,48971,京C02064,21.8,07,91
1592698901000,7749,49140,京C02064,34.4,70,04
1592698683000,3896,91873,京C02064,66.2,04,59
1592746695000,1487,86431,京V93660,47.5,18,04
1592745210000,9564,77162,京V93660,6.3,01,83
1592746276000,9393,03852,京V93660,70.1,29,70
1592746450000,2276,94682,京V93660,68.2,79,03
1592746312000,5690,34328,京V93660,59.1,14,12
1592746266000,3396,35366,京V93660,36.6,02,58
1592746099000,0844,72239,京V93660,136.3,84,81
1592746861000,7605,09893,京V93660,53.3,99,27
1592744968000,6220,38008,京V93660,25.3,54,48
1592747933000,7139,79861,京V93660,21.3,73,39
1592745079000,8489,69620,京V93660,25.2,69,79
1592744936000,1713,89544,京V93660,40.2,39,99
1592745148000,8978,69496,京V93660,75.3,08,78
1592746487000,0405,98159,京V93660,92.5,44,87
1592747561000,3950,40463,京V93660,31.2,22,79
1592745777000,7879,38191,京V93660,32.6,54,25
1592745635000,6637,38040,京V93660,46.6,13,50
1592745056000,9371,80423,京V93660,41.4,60,16
1592747442000,3349,08992,京V93660,4.3,63,05
1592746765000,6389,59779,京V93660,34.8,07,20
1592745138000,5599,27941,京V93660,17.3,15,40
1592745145000,6259,55688,京V93660,24.2,13,30
1592744441000,5320,59280,京V93660,64.0,81,16
1592679856000,4772,33818,湘E97886,39.1,16,25
1592683137000,6827,58923,湘E97886,6.4,90,34
1592681494000,9943,04623,湘E97886,82.7,31,46
1592681565000,3249,36591,湘E97886,93.5,90,69
1592683131000,0767,71122,湘E97886,72.6,90,99
1592682307000,7928,65021,湘E97886,43.1,64,99
1592681940000,3928,88316,湘E97886,62.1,69,88
1592679868000,5636,27309,湘E97886,22.0,90,39
1592680405000,7986,63041,湘E97886,33.3,79,71
1592681550000,9091,43560,湘E97886,82.3,58,98
1592683030000,3487,98717,湘E97886,79.9,22,33
1592680257000,4858,63999,湘E97886,9.6,03,49
1592681229000,7776,51584,湘E97886,128.2,19,03
1592680378000,6664,85711,湘E97886,34.4,87,43
1592683004000,8449,88638,湘E97886,52.5,46,32
1592683152000,6267,16663,湘E97886,23.5,66,12
1592679972000,9997,23838,湘E97886,74.0,86,67
1592683157000,1079,02559,湘E97886,1.5,61,08
1592680331000,4355,02149,湘E97886,41.1,55,13
1592680397000,4445,39150,湘E97886,14.1,92,08
1592680571000,5439,44294,湘E97886,40.6,76,96
1592683041000,4496,79919,湘E97886,71.3,18,03
1592681785000,9965,54640,湘E97886,56.3,41,52
1592680176000,9419,81512,湘E97886,4.6,24,63
1592681070000,3264,32763,湘E97886,45.1,53,60
1592680731000,7144,71263,湘E97886,38.0,25,42
1592681884000,7625,55673,湘E97886,2.8,18,74
1592681611000,2770,39123,湘E97886,25.2,05,04
1592682689000,5979,69502,湘E97886,41.5,34,89
1592682757000,9554,52252,湘E97886,112.6,92,82
1592685097000,8002,41652,湘E97886,50.3,88,31
1592683233000,4224,29383,湘E97886,1.7,75,32
1592683290000,6411,50981,湘E97886,59.2,37,18
1592684553000,3416,28985,湘E97886,34.3,54,05
1592684885000,7591,04941,湘E97886,8.3,77,47
1592686408000,8084,36550,湘E97886,31.0,49,81
1592685731000,8416,29508,湘E97886,42.0,83,94
1592683643000,9857,63670,湘E97886,86.8,41,81
1592685050000,3302,23374,湘E97886,72.0,24,94
1592686621000,0241,43388,湘E97886,118.8,38,74
1592685039000,1179,70087,湘E97886,43.8,87,17
1592683753000,6392,35739,湘E97886,47.5,60,27
1592685569000,8545,52534,湘E97886,5.1,28,12
1592684583000,7708,54719,湘E97886,51.6,71,61
1592685928000,8077,21012,湘E97886,89.3,27,49
1592685316000,5260,61564,湘E97886,26.8,36,30
1592683480000,4300,95649,湘E97886,92.5,69,06
1592686203000,0649,10767,湘E97886,63.1,82,06
1592684712000,7548,40684,湘E97886,16.9,01,02
1592683948000,1003,12086,湘E97886,88.9,97,70
1592686224000,3710,77061,湘E97886,14.2,67,08
1592683828000,7571,11893,湘E97886,66.3,39,14
1592684191000,5774,01193,湘E97886,74.3,66,99
1592685979000,9926,24559,湘E97886,25.0,57,69
1592684302000,2204,15186,湘E97886,126.8,00,49
1592686282000,4193,18374,湘E97886,102.0,33,05
1592684846000,3517,74112,湘E97886,110.0,97,00
1592686409000,6321,55576,湘E97886,27.4,51,10
1592686393000,0994,18256,湘E97886,35.0,49,03
1592684789000,3394,07743,湘E97886,59.1,32,88
1592728299000,9158,50863,京R72402,60.2,76,88
1592726968000,3341,61991,京R72402,45.5,52,51
1592727219000,7044,98203,京R72402,92.8,09,31
1592728625000,5345,45467,京R72402,63.2,20,11
1592729059000,1849,10943,京R72402,43.1,16,35
1592726473000,9662,96162,京R72402,22.5,11,48
1592728844000,5327,48170,京R72402,4.7,26,24
1592729277000,4389,75065,京R72402,17.8,08,33
1592728433000,9791,14694,京R72402,96.0,30,48
1592728777000,5867,45944,京R72402,83.9,10,06
1592729720000,7237,54528,京R72402,39.9,48,68
1592728800000,0142,98766,京R72402,88.9,01,51
1592726631000,6661,14298,京R72402,70.2,56,21
1592728865000,1167,26689,京R72402,50.1,51,93
1592729739000,7107,74837,京R72402,75.5,83,14
1592727339000,2451,76365,京R72402,1.0,80,54
1592726635000,7640,56838,京R72402,72.0,81,79
1592726732000,2317,47871,京R72402,66.0,82,98
1592726920000,7240,18044,京R72402,95.7,07,01
1592727026000,7679,28694,京R72402,54.9,05,27
1592727817000,2248,89842,京R72402,149.9,28,70
1592727419000,1061,91486,京R72402,4.1,91,94
1592729914000,6452,98656,京R72402,82.2,84,21
1592727959000,7610,94641,京R72402,5.2,08,53
1592728296000,7670,88577,京R72402,31.5,76,59
1592726580000,2749,94676,京R72402,123.6,73,93
1592727252000,0154,73736,京R72402,66.5,49,73
1592727923000,8916,53714,京R72402,90.9,99,01
1592729156000,4822,41869,京R72402,11.2,76,09
1592727006000,0986,04064,京R72402,1.2,76,89
1592733343000,4991,87222,京R72402,54.3,15,31
1592731918000,8699,68661,京R72402,40.9,77,29
1592731803000,2830,73963,京R72402,88.9,51,73
1592731699000,3796,61549,京R72402,12.3,90,65
1592732090000,9241,29795,京R72402,101.1,66,72
1592732174000,7281,18658,京R72402,72.0,43,98
1592730239000,4309,39756,京R72402,25.9,43,22
1592730311000,7318,73039,京R72402,16.0,76,40
1592730048000,8641,45155,京R72402,101.5,37,26
1592731143000,2055,01769,京R72402,6.5,85,71
1592732337000,0582,08473,京R72402,72.3,09,26
1592731553000,5804,73251,京R72402,30.5,32,16
1592730211000,5826,12229,京R72402,0.8,29,04
1592730914000,1013,45606,京R72402,21.7,64,31
1592730702000,9115,60276,京R72402,86.4,34,64
1592730932000,1460,08626,京R72402,111.6,27,83
1592678766000,9286,88456,京C38072,74.7,42,53
1592678832000,8851,70694,京C38072,21.5,56,87
1592677272000,3232,53076,京C38072,41.7,81,06
1592677585000,8308,52541,京C38072,60.9,44,19
1592678540000,5160,47790,京C38072,45.7,45,95
1592676716000,9701,88775,京C38072,44.6,29,89
1592676244000,0050,85277,京C38072,89.3,25,09
1592677525000,3548,99434,京C38072,67.6,68,90
1592678756000,7098,80986,京C38072,54.2,41,76
1592678506000,2209,21605,京C38072,111.1,61,67
1592679590000,9965,85727,京C38072,0.9,40,33
1592678235000,9841,48171,京C38072,48.1,71,93
1592678735000,2924,15192,京C38072,51.7,71,89
1592676865000,2135,34370,京C38072,43.2,62,41
1592676760000,4802,98413,京C38072,9.9,74,63
1592677919000,0222,04608,京C38072,5.3,99,32
1592677342000,4508,38225,京C38072,11.5,85,44
1592677006000,1771,01930,京C38072,56.0,06,20
1592677212000,0447,66547,京C38072,46.4,30,00
1592677343000,9935,31281,京C38072,45.0,55,65
1592676105000,0541,91942,京C38072,11.2,34,95
1592679244000,2480,92754,京C38072,44.9,18,64
1592678690000,8393,43447,京C38072,20.8,34,03
1592678095000,8287,58770,京C38072,12.6,80,79
1592679414000,1282,61683,京C38072,59.0,57,81
1592676023000,3068,47996,京C38072,30.7,87,27
1592678188000,9923,14682,京C38072,51.0,32,59
1592677246000,5086,91455,京C38072,18.2,34,54
1592676781000,2288,90156,京C38072,63.5,41,11
1592676744000,5303,03280,京C38072,67.6,76,35
1592680507000,6229,01590,京C38072,9.1,72,66
1592681946000,6013,29856,京C38072,60.1,99,33
1592682202000,7040,31681,京C38072,16.1,12,41
1592680666000,6349,71778,京C38072,10.7,88,48
1592698196000,8891,64813,湘P70631,2.4,11,56
1592698421000,7981,77883,湘P70631,53.5,63,40
1592700940000,5578,10831,湘P70631,38.2,28,64
1592700093000,2946,89013,湘P70631,100.9,75,48
1592698297000,8130,41715,湘P70631,5.3,95,24
1592699793000,9426,91031,湘P70631,81.7,22,42
1592698912000,8068,28853,湘P70631,75.2,49,79
1592700901000,5498,16081,湘P70631,14.9,79,76
1592699688000,6070,25707,湘P70631,2.4,81,64
1592700218000,5099,52820,湘P70631,20.6,32,72
1592698826000,1810,97303,湘P70631,2.3,21,19
1592698727000,8102,95307,湘P70631,4.9,59,54
1592698729000,8338,11472,湘P70631,11.0,77,33
1592698642000,9825,73440,湘P70631,35.5,93,23
1592700495000,7680,46963,湘P70631,93.0,04,33
1592700964000,7691,62000,湘P70631,22.7,82,87
1592697750000,1633,27508,湘P70631,57.2,24,86
1592700129000,0436,88306,湘P70631,29.5,97,20
1592699542000,5065,92963,湘P70631,152.5,02,41
1592700549000,7441,24083,湘P70631,16.9,73,77
1592698653000,5073,46565,湘P70631,57.2,60,73
1592701060000,2116,74382,湘P70631,12.2,84,74
1592701113000,5613,40152,湘P70631,55.9,59,03
1592700338000,6880,82580,湘P70631,16.9,07,58
1592698690000,8402,91178,湘P70631,61.3,52,88
1592700663000,1779,40607,湘P70631,38.5,51,12
1592699088000,5437,23552,湘P70631,26.5,91,29
1592698465000,7813,11867,湘P70631,21.0,31,47
1592700551000,3302,77030,湘P70631,0.0,02,33
1592699201000,2805,80539,湘P70631,81.6,20,73
1592703418000,9162,96831,湘P70631,55.2,64,87
1592704126000,5131,65276,湘P70631,104.5,99,02
1592703238000,2671,02482,湘P70631,6.7,24,47
1592704574000,5760,98273,湘P70631,109.2,17,38
1592702306000,0266,74359,湘P70631,39.9,46,60
1592703560000,4466,28051,湘P70631,21.9,82,90
1592701313000,4725,38406,湘P70631,0.7,25,72
1592741500000,3761,04381,京R54237,7.2,58,00
1592744367000,5017,38585,京R54237,9.1,09,88
1592742152000,1892,85871,京R54237,0.9,87,49
1592742368000,3914,09279,京R54237,7.6,79,81
1592742704000,9103,04292,京R54237,62.0,73,27
1592742222000,6302,51451,京R54237,31.1,32,35
1592742659000,5057,32763,京R54237,134.5,96,67
1592743829000,9470,23187,京R54237,67.1,13,97
1592741042000,7695,93723,京R54237,54.4,68,39
1592744119000,8283,60428,京R54237,88.0,26,65
1592742167000,0440,38702,京R54237,15.6,72,18
1592742261000,3871,62072,京R54237,65.0,39,20
1592744254000,0929,65595,京R54237,33.4,47,17
1592740847000,2072,23944,京R54237,83.0,39,37
1592743289000,5844,96491,京R54237,73.3,05,19
1592744086000,4375,41716,京R54237,62.0,40,33
1592741383000,8329,15811,京R54237,64.4,28,99
1592743384000,2078,25227,京R54237,80.1,07,92
1592743489000,5855,32226,京R54237,84.1,24,15
1592742303000,2112,61572,京R54237,15.4,72,42
1592743817000,8765,28032,京R54237,42.3,97,74
1592743002000,7258,84648,京R54237,43.8,74,50
1592743599000,2329,13066,京R54237,64.9,67,14
1592744193000,2263,99169,京R54237,56.9,03,28
1592744353000,6531,61413,京R54237,38.2,09,92
1592744088000,3401,95467,京R54237,4.6,14,98
1592741401000,0498,13157,京R54237,78.0,51,77
1592741580000,4203,15486,京R54237,1.0,77,88
1592743367000,7620,95345,京R54237,168.5,45,90
1592743759000,6459,00509,京R54237,59.7,62,62
1592745378000,4300,44191,京R54237,154.0,86,22
1592745578000,1244,29639,京R54237,48.5,65,16
1592746301000,0125,55279,京R54237,92.8,14,51
1592747724000,2017,69407,京R54237,99.3,41,17
1592747392000,6412,47917,京R54237,72.4,21,23
1592745809000,9325,83649,京R54237,29.5,53,25
1592746827000,0441,27439,京R54237,6.5,44,24
1592747768000,0911,04844,京R54237,19.1,69,68
1592746215000,0390,70896,京R54237,57.1,17,75
1592747227000,2787,75407,京R54237,4.2,90,99
1592747063000,6937,70097,京R54237,62.1,91,79
1592747266000,5883,08570,京R54237,71.3,35,46
1592745016000,5476,13298,京R54237,81.0,84,01
1592744563000,2740,92074,京R54237,10.8,11,45
1592746582000,2765,25497,京R54237,56.0,40,77
1592745842000,1997,21720,京R54237,101.0,48,60
1592701231000,7446,26106,湘P31776,96.7,44,37
1592702591000,7666,37156,湘P31776,4.7,36,12
1592703674000,2856,25733,湘P31776,56.3,54,01
1592703088000,4851,30129,湘P31776,50.1,48,69
1592704244000,2478,65388,湘P31776,88.5,32,45
1592704728000,9877,96574,湘P31776,49.0,98,32
1592701902000,9632,39439,湘P31776,47.9,40,41
1592702317000,0876,11382,湘P31776,87.0,08,83
1592703918000,9770,26191,湘P31776,35.7,09,97
1592702421000,9595,32671,湘P31776,7.9,58,04
1592703511000,9615,43661,湘P31776,66.2,88,09
1592704644000,5422,74571,湘P31776,85.4,77,77
1592702542000,4319,16518,湘P31776,86.8,87,54
1592702813000,2684,71521,湘P31776,22.9,20,22
1592701366000,8767,56591,湘P31776,52.6,17,61
1592702733000,8515,85967,湘P31776,58.9,55,33
1592703956000,5824,56570,湘P31776,128.2,86,23
1592702457000,4821,46422,湘P31776,66.7,37,47
1592701862000,5057,45196,湘P31776,49.3,44,27
1592702098000,3079,51225,湘P31776,46.6,14,00
1592703823000,0519,64289,湘P31776,28.4,34,04
1592702314000,3955,18956,湘P31776,95.3,06,62
1592703457000,0947,28262,湘P31776,16.8,65,07
1592704318000,3355,62845,湘P31776,64.5,78,36
1592702486000,9338,49913,湘P31776,15.9,73,40
1592704478000,7301,28938,湘P31776,89.7,25,02
1592704055000,5544,69192,湘P31776,116.6,55,86
1592702157000,5246,69415,湘P31776,55.5,38,41
1592701651000,6535,33068,湘P31776,39.6,82,49
1592704319000,2670,71218,湘P31776,78.8,61,75
1592705589000,0069,24842,湘P31776,11.4,79,32
1592705741000,6242,71326,湘P31776,36.5,99,77
1592705894000,2553,97837,湘P31776,66.5,63,00
1592705672000,6257,53472,湘P31776,47.0,64,46
1592707178000,5342,58506,湘P31776,70.1,03,06
1592708241000,2286,52129,湘P31776,54.6,29,76
1592705429000,1089,53304,湘P31776,12.0,14,71
1592704822000,9203,00296,湘P31776,86.3,59,71
1592707006000,2045,18099,湘P31776,65.4,40,17
1592707799000,9271,00075,湘P31776,48.3,19,29
1592707105000,1599,69845,湘P31776,49.5,34,38
1592706339000,1422,87899,湘P31776,48.6,55,33
1592707406000,7212,96792,湘P31776,14.0,83,18
1592705034000,8742,47921,湘P31776,29.4,26,52
1592707458000,6407,84724,湘P31776,99.1,30,41
1592707307000,8313,90241,湘P31776,60.0,29,34
1592707097000,5495,38072,湘P31776,49.3,53,25
1592706678000,2469,94274,湘P31776,11.9,14,03
1592706417000,8429,11920,湘P31776,45.1,27,25
1592705178000,9857,89822,湘P31776,31.4,53,57
1592707199000,2652,74939,湘P31776,23.7,82,99
1592705390000,9666,27460,湘P31776,100.0,33,74
1592705616000,6410,24014,湘P31776,48.2,17,48
1592705546000,3748,68784,湘P31776,18.0,73,46
1592706376000,0539,79346,湘P31776,4.3,08,56
1592739832000,7309,63088,皖Q36523,37.3,14,81
1592739510000,1842,97158,皖Q36523,40.6,96,93
1592739494000,0775,46483,皖Q36523,112.0,68,86
1592737321000,9846,40478,皖Q36523,64.0,37,41
1592738361000,6194,02782,皖Q36523,84.9,47,23
1592738363000,5530,13400,皖Q36523,79.3,66,81
1592739429000,3401,22027,皖Q36523,49.2,98,75
1592738263000,6828,16359,皖Q36523,89.1,74,67
1592740070000,6814,52038,皖Q36523,21.2,21,84
1592740710000,6198,31472,皖Q36523,18.2,29,42
1592739785000,5869,56055,皖Q36523,40.0,52,06
1592738775000,5858,11211,皖Q36523,26.3,39,97
1592737743000,8353,50097,皖Q36523,34.6,86,72
1592740135000,6470,75612,皖Q36523,9.2,90,84
1592739903000,2369,54018,皖Q36523,69.7,80,12
1592739883000,4787,87700,皖Q36523,89.5,65,73
1592738991000,5757,46720,皖Q36523,5.2,27,20
1592738436000,1920,97680,皖Q36523,22.3,36,14
1592738007000,8713,43060,皖Q36523,9.8,88,03
1592739255000,8092,43765,皖Q36523,37.9,60,97
1592739218000,7300,09902,皖Q36523,95.6,58,74
1592739703000,5112,32269,皖Q36523,24.8,51,28
1592737358000,7947,80333,皖Q36523,33.4,09,24
1592739805000,2252,06506,皖Q36523,106.1,72,60
1592740447000,0286,55729,皖Q36523,26.4,81,26
1592738459000,7001,71645,皖Q36523,25.8,97,35
1592739948000,3339,64487,皖Q36523,28.9,90,40
1592738717000,2500,49210,皖Q36523,90.4,74,69
1592737550000,8577,39320,皖Q36523,20.5,72,96
1592738833000,2987,43636,皖Q36523,45.3,68,11
1592743369000,1444,57302,皖Q36523,2.5,28,36
1592741073000,8040,58519,皖Q36523,10.7,66,04
1592742705000,7463,33580,皖Q36523,2.9,79,07
1592744192000,4539,98223,皖Q36523,28.6,72,86
1592740966000,7375,63882,皖Q36523,26.6,86,38
1592742301000,4220,55291,皖Q36523,17.7,66,81
1592744329000,9467,01714,皖Q36523,20.4,34,70
1592741296000,7287,01782,皖Q36523,36.6,23,87
1592741256000,4490,22218,皖Q36523,33.1,65,14
1592742775000,2857,59756,皖Q36523,48.0,68,04
1592742717000,3709,28806,皖Q36523,23.5,63,66
1592743792000,2511,50076,皖Q36523,34.7,59,57
1592741746000,1155,20057,皖Q36523,30.3,92,78
1592744395000,3703,22999,皖Q36523,3.0,98,12
1592743080000,1530,44320,皖Q36523,38.9,71,50
1592741378000,5318,12028,皖Q36523,56.7,86,14
1592744318000,2634,25300,皖Q36523,11.9,92,91
1592743310000,8592,77463,皖Q36523,27.9,20,76
